"trinID"	"orfID"	"uniprotID"	"up.perct.id"	"up.alignment.length"	"up.mistmatches"	"up.gap.openings"	"up.q.start"	"up.q.end"	"up.s.start"	"up.s.end"	"up.e.value"	"up.bit.score"	"Entry"	"Status"	"Protein.names"	"Gene.names"	"Organism"	"Length"	"Gene.ontology.IDs"	"Gene.ontology..GO."	"Gene.ontology..biological.process."	"Gene.ontology..molecular.function."	"Gene.ontology..cellular.component."	"Cross.reference..PANTHER."	"Cross.reference..Pfam."	"Cross.reference..eggNOG."	"Taxonomic.lineage..SUPERKINGDOM."	"Taxonomic.lineage..KINGDOM."	"Taxonomic.lineage..PHYLUM."	"Taxonomic.lineage..all."	"type"	"len"	"strand"	"GI"	"Ginum"	"db"	"seqID"	"nr.annotation"	"nr.perct.id"	"nr.alignment.length"	"nr.mistmatches"	"nr.gap.openings"	"nr.q.start"	"nr.q.end"	"nr.s.start"	"nr.s.end"	"nr.e.value"	"nr.bit.score"
"84787"	"TRINITY_DN45740_c1_g3_TRINITY_DN45740_c1_g3_i2_g.20175_m.20175"	"Gene.12638::TRINITY_DN45740_c1_g3_TRINITY_DN45740_c1_g3_i2_g.20175_m.20175::g.12638::m.12638"	"SURE_SYNPW"	34.25	73	39	3	44	109	193	263	0.06	35.4	"A5GMH4"	"reviewed"	"5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase)"	"surE SynWH7803_1713"	"Synechococcus sp. (strain WH7803)"	269	"GO:0000166; GO:0005737; GO:0008253; GO:0046872"	"cytoplasm [GO:0005737]; 5'-nucleotidase activity [GO:0008253]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]"	""	"5'-nucleotidase activity [GO:0008253]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]"	"cytoplasm [GO:0005737]"	""	"PF01975;"	"ENOG4105CV2;COG0496;"	"Bacteria"	""	"Cyanobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Synechococcaceae, Synechococcus, Synechococcus sp. (strain WH7803)"	"type:5prime_partial"	"len:116"	"TRINITY_DN45740_c1_g3_TRINITY_DN45740_c1_g3_i2_g.20175_m.20175:1-348(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"84795"	"TRINITY_DN45745_c2_g1_TRINITY_DN45745_c2_g1_i3_g.20186_m.20186"	"Gene.1642::TRINITY_DN45745_c2_g1_TRINITY_DN45745_c2_g1_i3_g.20186_m.20186::g.1642::m.1642"	"COAA_RHIE6"	41.18	34	20	0	40	73	1	34	0.095	35	"B3PWH7"	"reviewed"	"Pantothenate kinase (EC 2.7.1.33) (Pantothenic acid kinase)"	"coaA RHECIAT_CH0000042"	"Rhizobium etli (strain CIAT 652)"	331	"GO:0004594; GO:0005524; GO:0005737; GO:0015937"	"cytoplasm [GO:0005737]; ATP binding [GO:0005524]; pantothenate kinase activity [GO:0004594]; coenzyme A biosynthetic process [GO:0015937]"	"coenzyme A biosynthetic process [GO:0015937]"	"ATP binding [GO:0005524]; pantothenate kinase activity [GO:0004594]"	"cytoplasm [GO:0005737]"	"PTHR10285:SF85;"	"PF00485;"	"ENOG4105CS9;COG1072;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium/Agrobacterium group, Rhizobium, Rhizobium etli, Rhizobium etli (strain CIAT 652)"	"type:complete"	"len:130"	"TRINITY_DN45745_c2_g1_TRINITY_DN45745_c2_g1_i3_g.20186_m.20186:1217-828(-)"	"gi"	115899346	"ref"	"XP_782147.2"	"PREDICTED: mannose-1-phosphate guanyltransferase alpha-A isoform X2 [Strongylocentrotus purpuratus]"	72.1	423	116	2	4	1269	1	422	8.6e-180	638.3
"84797"	"TRINITY_DN45746_c0_g1_TRINITY_DN45746_c0_g1_i1_g.20182_m.20182"	"Gene.13126::TRINITY_DN45746_c0_g1_TRINITY_DN45746_c0_g1_i1_g.20182_m.20182::g.13126::m.13126"	"IUCC_VIBMI"	44.12	34	14	1	26	59	418	446	4.2	30	"Q76BS5"	"reviewed"	"Aerobactin synthase (EC 6.3.2.39)"	"iucC"	"Vibrio mimicus"	591	"GO:0005524; GO:0015343; GO:0016740; GO:0016874; GO:0019270; GO:0019290"	"ATP binding [GO:0005524]; ligase activity [GO:0016874]; siderophore transmembrane transporter activity [GO:0015343]; transferase activity [GO:0016740]; aerobactin biosynthetic process [GO:0019270]; siderophore biosynthetic process [GO:0019290]"	"aerobactin biosynthetic process [GO:0019270]; siderophore biosynthetic process [GO:0019290]"	"ATP binding [GO:0005524]; ligase activity [GO:0016874]; siderophore transmembrane transporter activity [GO:0015343]; transferase activity [GO:0016740]"	""	""	"PF06276;PF04183;"	""	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio, Vibrio mimicus"	"type:3prime_partial"	"len:114"	"TRINITY_DN45746_c0_g1_TRINITY_DN45746_c0_g1_i1_g.20182_m.20182:1-339(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"84836"	"TRINITY_DN45772_c0_g1_TRINITY_DN45772_c0_g1_i1_g.20270_m.20270"	"Gene.751::TRINITY_DN45772_c0_g1_TRINITY_DN45772_c0_g1_i1_g.20270_m.20270::g.751::m.751"	"Y323_BUCAI"	22.86	70	40	1	37	92	438	507	3.6	30.8	"P57408"	"reviewed"	"UPF0053 protein BU323"	"BU323"	"Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) (Acyrthosiphon pisum symbiotic bacterium)"	521	"GO:0005886; GO:0016021; GO:0016614; GO:0050660"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]"	""	"flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on CH-OH group of donors [GO:0016614]"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	""	"PF03471;PF03741;"	"ENOG4105EE5;COG0861;COG1253;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Buchnera (aphid P-endosymbionts), Buchnera aphidicola, Buchnera aphidicola (Acyrthosiphon pisum), Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) (Acyrthosiphon pisum symbiotic bacterium)"	"type:complete"	"len:137"	"TRINITY_DN45772_c0_g1_TRINITY_DN45772_c0_g1_i1_g.20270_m.20270:725-315(-)"	"gi"	943955037	"ref"	"XP_014360479.1"	"PREDICTED: matrix metalloproteinase-14 isoform X2 [Papilio machaon]"	33	539	320	16	205	1794	48	554	3.5e-62	248.1
"84840"	"TRINITY_DN45778_c0_g1_TRINITY_DN45778_c0_g1_i1_g.20276_m.20276"	"Gene.2053::TRINITY_DN45778_c0_g1_TRINITY_DN45778_c0_g1_i1_g.20276_m.20276::g.2053::m.2053"	"SSRP_COXB1"	38.1	42	25	1	13	54	30	70	0.54	32	"B6J7W1"	"reviewed"	"SsrA-binding protein (Small protein B)"	"smpB CbuK_1169"	"Coxiella burnetii (strain CbuK_Q154) (Coxiella burnetii (strain Q154))"	159	"GO:0003723; GO:0005737"	"cytoplasm [GO:0005737]; RNA binding [GO:0003723]"	""	"RNA binding [GO:0003723]"	"cytoplasm [GO:0005737]"	"PTHR30308:SF3;"	"PF01668;"	""	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Coxiellaceae, Coxiella, Coxiella burnetii, Coxiella burnetii (strain CbuK_Q154) (Coxiella burnetii (strain Q154))"	"type:complete"	"len:105"	"TRINITY_DN45778_c0_g1_TRINITY_DN45778_c0_g1_i1_g.20276_m.20276:584-898(+)"	"gi"	2495362	"sp"	"Q94738.1"	"RecName: Full=97 kDa heat shock protein"	43.1	401	204	6	1	1131	486	886	9.9e-79	302.4
"84842"	"TRINITY_DN45779_c0_g2_TRINITY_DN45779_c0_g2_i1_g.20278_m.20278"	"Gene.2792::TRINITY_DN45779_c0_g2_TRINITY_DN45779_c0_g2_i1_g.20278_m.20278::g.2792::m.2792"	"MNMC_BURCA"	40.62	64	35	2	203	263	464	527	2.8	33.1	"Q1BZN5"	"reviewed"	"tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC (tRNA mnm(5)s(2)U biosynthesis bifunctional protein) [Includes: tRNA (mnm(5)s(2)U34)-methyltransferase (EC 2.1.1.61); FAD-dependent cmnm(5)s(2)U34 oxidoreductase (EC 1.5.-.-)]"	"mnmC Bcen_0004"	"Burkholderia cenocepacia (strain AU 1054)"	643	"GO:0004808; GO:0005737; GO:0016645"	"cytoplasm [GO:0005737]; oxidoreductase activity, acting on the CH-NH group of donors [GO:0016645]; tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity [GO:0004808]"	""	"oxidoreductase activity, acting on the CH-NH group of donors [GO:0016645]; tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity [GO:0004808]"	"cytoplasm [GO:0005737]"	""	"PF01266;PF05430;"	""	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, Burkholderia cepacia complex, Burkholderia cenocepacia, Burkholderia cenocepacia (strain AU 1054)"	"type:5prime_partial"	"len:273"	"TRINITY_DN45779_c0_g2_TRINITY_DN45779_c0_g2_i1_g.20278_m.20278:945-127(-)"	"gi"	585716836	"ref"	"XP_006825592.1"	"PREDICTED: 40S ribosomal protein SA-like [Saccoglossus kowalevskii]"	63.7	325	105	5	1	942	1	323	3e-113	416.8
"84852"	"TRINITY_DN45790_c2_g1_TRINITY_DN45790_c2_g1_i1_g.20290_m.20290"	"Gene.16386::TRINITY_DN45790_c2_g1_TRINITY_DN45790_c2_g1_i1_g.20290_m.20290::g.16386::m.16386"	"CHEB_CHRSD"	36.36	66	34	3	13	71	162	226	0.038	35.4	"Q1QVY7"	"reviewed"	"Chemotaxis response regulator protein-glutamate methylesterase (EC 3.1.1.61)"	"cheB Csal_2020"	"Chromohalobacter salexigens (strain DSM 3043 / ATCC BAA-138 / NCIMB 13768)"	354	"GO:0000156; GO:0005737; GO:0006935; GO:0008984"	"cytoplasm [GO:0005737]; phosphorelay response regulator activity [GO:0000156]; protein-glutamate methylesterase activity [GO:0008984]; chemotaxis [GO:0006935]"	"chemotaxis [GO:0006935]"	"phosphorelay response regulator activity [GO:0000156]; protein-glutamate methylesterase activity [GO:0008984]"	"cytoplasm [GO:0005737]"	""	"PF01339;PF00072;"	"ENOG4105CMP;COG2201;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Chromohalobacter, Chromohalobacter salexigens, Chromohalobacter salexigens (strain DSM 3043 / ATCC BAA-138 / NCIMB 13768)"	"type:complete"	"len:100"	"TRINITY_DN45790_c2_g1_TRINITY_DN45790_c2_g1_i1_g.20290_m.20290:1-300(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"84856"	"TRINITY_DN45797_c2_g1_TRINITY_DN45797_c2_g1_i1_g.20295_m.20295"	"Gene.10331::TRINITY_DN45797_c2_g1_TRINITY_DN45797_c2_g1_i1_g.20295_m.20295::g.10331::m.10331"	"SYA_CAMJJ"	34.04	47	29	2	73	117	159	205	1.2	32.3	"A1VYL8"	"reviewed"	"Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)"	"alaS CJJ81176_0534"	"Campylobacter jejuni subsp. jejuni serotype O:23/36 (strain 81-176)"	842	"GO:0000049; GO:0004813; GO:0005524; GO:0005737; GO:0006419; GO:0046872"	"cytoplasm [GO:0005737]; alanine-tRNA ligase activity [GO:0004813]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; tRNA binding [GO:0000049]; alanyl-tRNA aminoacylation [GO:0006419]"	"alanyl-tRNA aminoacylation [GO:0006419]"	"alanine-tRNA ligase activity [GO:0004813]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; tRNA binding [GO:0000049]"	"cytoplasm [GO:0005737]"	""	"PF02272;PF01411;PF07973;"	"ENOG4105CIM;COG0013;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, delta/epsilon subdivisions, Epsilonproteobacteria, Campylobacterales, Campylobacteraceae, Campylobacter, Campylobacter jejuni, Campylobacter jejuni subsp. jejuni, Campylobacter jejuni subsp. jejuni serotype O:23/36 (strain 81-176)"	"type:complete"	"len:131"	"TRINITY_DN45797_c2_g1_TRINITY_DN45797_c2_g1_i1_g.20295_m.20295:1-393(+)"	"gi"	585680978	"ref"	"XP_006819790.1"	"PREDICTED: uncharacterized protein LOC102801984 [Saccoglossus kowalevskii]"	30	120	83	1	19	378	6	124	2.9e-09	70.1
"84884"	"TRINITY_DN45822_c0_g1_TRINITY_DN45822_c0_g1_i1_g.20330_m.20330"	"Gene.721::TRINITY_DN45822_c0_g1_TRINITY_DN45822_c0_g1_i1_g.20330_m.20330::g.721::m.721"	"BSHC_HELMI"	35.59	59	34	2	32	89	203	258	0.081	35.4	"B0TAU6"	"reviewed"	"Putative cysteine ligase BshC (EC 6.-.-.-)"	"bshC Helmi_24320 HM1_2509"	"Heliobacterium modesticaldum (strain ATCC 51547 / Ice1)"	547	"GO:0016874"	"ligase activity [GO:0016874]"	""	"ligase activity [GO:0016874]"	""	""	"PF10079;"	"ENOG41074B2;COG4365;"	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Heliobacteriaceae, Heliobacterium, Heliobacterium modesticaldum, Heliobacterium modesticaldum (strain ATCC 51547 / Ice1)"	"type:complete"	"len:130"	"TRINITY_DN45822_c0_g1_TRINITY_DN45822_c0_g1_i1_g.20330_m.20330:1359-970(-)"	"gi"	780059991	"ref"	"XP_011670278.1"	"PREDICTED: uncharacterized protein LOC105441119 [Strongylocentrotus purpuratus]"	35	306	182	8	268	1152	155	454	2.4e-34	155.6
"84887"	"TRINITY_DN45824_c0_g1_TRINITY_DN45824_c0_g1_i1_g.20345_m.20345"	"Gene.972::TRINITY_DN45824_c0_g1_TRINITY_DN45824_c0_g1_i1_g.20345_m.20345::g.972::m.972"	"CATA_VIBCH"	32.98	94	37	5	43	110	51	144	0.75	32.3	"Q9KRQ1"	"reviewed"	"Catalase (EC 1.11.1.6)"	"VC_1585"	"Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)"	503	"GO:0004096; GO:0005737; GO:0020037; GO:0042542; GO:0042597; GO:0042744; GO:0046872"	"cytoplasm [GO:0005737]; periplasmic space [GO:0042597]; catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to hydrogen peroxide [GO:0042542]"	"hydrogen peroxide catabolic process [GO:0042744]; response to hydrogen peroxide [GO:0042542]"	"catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]"	"cytoplasm [GO:0005737]; periplasmic space [GO:0042597]"	"PTHR11465;"	"PF00199;PF06628;"	"ENOG4105CH6;COG0753;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio, Vibrio cholerae, Vibrio cholerae O1, Vibrio cholerae O1 biovar El Tor, Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)"	"type:complete"	"len:121"	"TRINITY_DN45824_c0_g1_TRINITY_DN45824_c0_g1_i1_g.20345_m.20345:990-628(-)"	"gi"	584008418	"ref"	"XP_006799171.1"	"PREDICTED: aspartate--tRNA ligase, cytoplasmic-like [Neolamprologus brichardi]"	74.6	473	119	1	175	1593	60	531	1.1e-205	724.5
"84894"	"TRINITY_DN45830_c3_g5_TRINITY_DN45830_c3_g5_i1_g.20359_m.20359"	"Gene.14026::TRINITY_DN45830_c3_g5_TRINITY_DN45830_c3_g5_i1_g.20359_m.20359::g.14026::m.14026"	"YDFW_ECOLI"	42.86	35	19	1	71	105	5	38	2	29.6	"P76164"	"reviewed"	"Uncharacterized protein YdfW (Uncharacterized protein YdfW in Qin prophage region)"	"ydfW b1567 JW1559"	"Escherichia coli (strain K12)"	49	""	""	""	""	""	""	""	""	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli (strain K12)"	"type:5prime_partial"	"len:109"	"TRINITY_DN45830_c3_g5_TRINITY_DN45830_c3_g5_i1_g.20359_m.20359:1-327(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"84901"	"TRINITY_DN45832_c3_g1_TRINITY_DN45832_c3_g1_i1_g.20362_m.20362"	"Gene.9059::TRINITY_DN45832_c3_g1_TRINITY_DN45832_c3_g1_i1_g.20362_m.20362::g.9059::m.9059"	"Y2491_CLOBH"	29.87	77	41	3	24	95	252	320	3.5	31.2	"A5I4R8"	"reviewed"	"UPF0348 protein CBO2491/CLC_2345"	"CBO2491 CLC_2345"	"Clostridium botulinum (strain Hall / ATCC 3502 / NCTC 13319 / Type A)"	409	""	""	""	""	""	""	"PF05636;"	""	"Bacteria"	""	"Firmicutes"	"cellular organisms, Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, Clostridium botulinum, Clostridium botulinum A, Clostridium botulinum (strain Hall / ATCC 3502 / NCTC 13319 / Type A)"	"type:complete"	"len:143"	"TRINITY_DN45832_c3_g1_TRINITY_DN45832_c3_g1_i1_g.20362_m.20362:1-429(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"84906"	"TRINITY_DN45840_c3_g1_TRINITY_DN45840_c3_g1_i1_g.20376_m.20376"	"Gene.16731::TRINITY_DN45840_c3_g1_TRINITY_DN45840_c3_g1_i1_g.20376_m.20376::g.16731::m.16731"	"TRUD_ANAD2"	37.14	35	22	0	13	47	79	113	2.8	30	"B8J7C8"	"reviewed"	"tRNA pseudouridine synthase D (EC 5.4.99.27) (tRNA pseudouridine(13) synthase) (tRNA pseudouridylate synthase D) (tRNA-uridine isomerase D)"	"truD A2cp1_3784"	"Anaeromyxobacter dehalogenans (strain 2CP-1 / ATCC BAA-258)"	348	"GO:0001522; GO:0003723; GO:0008033; GO:0009982"	"pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; pseudouridine synthesis [GO:0001522]; tRNA processing [GO:0008033]"	"pseudouridine synthesis [GO:0001522]; tRNA processing [GO:0008033]"	"pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]"	""	"PTHR13326;"	"PF01142;"	""	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, delta/epsilon subdivisions, Deltaproteobacteria, Myxococcales (fruiting gliding bacteria), Cystobacterineae, Anaeromyxobacteraceae, Anaeromyxobacter, Anaeromyxobacter dehalogenans, Anaeromyxobacter dehalogenans (strain 2CP-1 / ATCC BAA-258)"	"type:3prime_partial"	"len:100"	"TRINITY_DN45840_c3_g1_TRINITY_DN45840_c3_g1_i1_g.20376_m.20376:1-297(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"84944"	"TRINITY_DN45850_c0_g1_TRINITY_DN45850_c0_g1_i3_g.20422_m.20422"	"Gene.4759::TRINITY_DN45850_c0_g1_TRINITY_DN45850_c0_g1_i3_g.20422_m.20422::g.4759::m.4759"	"PSTB1_GLOVI"	31.11	45	30	1	152	196	74	117	4.6	31.6	"Q7NPP4"	"reviewed"	"Phosphate import ATP-binding protein PstB 1 (EC 3.6.3.27) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)"	"pstB1 glr0011"	"Gloeobacter violaceus (strain PCC 7421)"	266	"GO:0005315; GO:0005524; GO:0005886; GO:0015415"	"plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; inorganic phosphate transmembrane transporter activity [GO:0005315]"	""	"ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; ATP binding [GO:0005524]; inorganic phosphate transmembrane transporter activity [GO:0005315]"	"plasma membrane [GO:0005886]"	""	"PF00005;"	"ENOG4105BZY;COG1117;"	"Bacteria"	""	"Cyanobacteria"	"cellular organisms, Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Gloeobacteria, Gloeobacterales, Gloeobacteraceae, Gloeobacter, Gloeobacter violaceus, Gloeobacter violaceus (strain PCC 7421)"	"type:complete"	"len:225"	"TRINITY_DN45850_c0_g1_TRINITY_DN45850_c0_g1_i3_g.20422_m.20422:1-675(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"84967"	"TRINITY_DN45860_c2_g1_TRINITY_DN45860_c2_g1_i1_g.20471_m.20471"	"Gene.14330::TRINITY_DN45860_c2_g1_TRINITY_DN45860_c2_g1_i1_g.20471_m.20471::g.14330::m.14330"	"LEP_HELPJ"	31.71	82	42	5	14	85	8	85	4.4	29.6	"Q9ZLQ5"	"reviewed"	"Signal peptidase I (SPase I) (EC 3.4.21.89) (Leader peptidase I)"	"lepB jhp_0523"	"Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)"	290	"GO:0005886; GO:0008236; GO:0016021"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; serine-type peptidase activity [GO:0008236]"	""	"serine-type peptidase activity [GO:0008236]"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	""	"PF00717;"	"ENOG4105C3F;COG0681;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, delta/epsilon subdivisions, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Helicobacter, Helicobacter pylori (Campylobacter pylori), Helicobacter pylori (strain J99 / ATCC 700824) (Campylobacter pylori J99)"	"type:5prime_partial"	"len:108"	"TRINITY_DN45860_c2_g1_TRINITY_DN45860_c2_g1_i1_g.20471_m.20471:1-324(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"84990"	"TRINITY_DN45867_c0_g2_TRINITY_DN45867_c0_g2_i1_g.20486_m.20486"	"Gene.12202::TRINITY_DN45867_c0_g2_TRINITY_DN45867_c0_g2_i1_g.20486_m.20486::g.12202::m.12202"	"YQII_ECOLI"	38.64	44	25	1	71	112	264	307	2.8	30.8	"P76656"	"reviewed"	"Uncharacterized protein YqiI"	"yqiI b3048 JW5509"	"Escherichia coli (strain K12)"	354	"GO:0007155; GO:0009289; GO:0051595"	"pilus [GO:0009289]; cell adhesion [GO:0007155]; response to methylglyoxal [GO:0051595]"	"cell adhesion [GO:0007155]; response to methylglyoxal [GO:0051595]"	""	"pilus [GO:0009289]"	""	"PF00419;"	"ENOG4108MY7;ENOG4110VJC;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Escherichia, Escherichia coli, Escherichia coli (strain K12)"	"type:3prime_partial"	"len:119"	"TRINITY_DN45867_c0_g2_TRINITY_DN45867_c0_g2_i1_g.20486_m.20486:1-354(+)"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"85018"	"TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538"	"Gene.2036::TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538::g.2036::m.2036"	"CATA_BORPE"	35.71	56	32	1	88	139	334	389	0.89	32.7	"P0A323"	"reviewed"	"Catalase (EC 1.11.1.6)"	"katA BP3852"	"Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251)"	482	"GO:0004096; GO:0006979; GO:0020037; GO:0042744; GO:0046872"	"catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]"	"hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]"	"catalase activity [GO:0004096]; heme binding [GO:0020037]; metal ion binding [GO:0046872]"	""	"PTHR11465;"	"PF00199;PF06628;"	"ENOG4105CH6;COG0753;"	"Bacteria"	""	"Proteobacteria"	"cellular organisms, Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella, Bordetella pertussis, Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251)"	"type:3prime_partial"	"len:143"	"TRINITY_DN45880_c0_g1_TRINITY_DN45880_c0_g1_i1_g.20538_m.20538:426-1(-)"	"gi"	390347881	"ref"	"XP_784441.2"	"PREDICTED: alcohol dehydrogenase class-3 isoform X2 [Strongylocentrotus purpuratus]"	76.9	377	87	0	1	1131	1	377	1.3e-174	620.9
"85022"	"TRINITY_DN45881_c2_g1_TRINITY_DN45881_c2_g1_i2_g.20559_m.20559"	"Gene.852::TRINITY_DN45881_c2_g1_TRINITY_DN45881_c2_g1_i2_g.20559_m.20559::g.852::m.852"	"FPG_MYCMO"	23.93	117	84	2	21	132	106	222	1.7	31.6	"Q6KHS0"	"reviewed"	"Formamidopyrimidine-DNA glycosylase (Fapy-DNA glycosylase) (EC 3.2.2.23) (DNA-(apurinic or apyrimidinic site) lyase MutM) (AP lyase MutM) (EC 4.2.99.18)"	"mutM fpg MMOB3720"	"Mycoplasma mobile (strain ATCC 43663 / 163K / NCTC 11711)"	274	"GO:0003684; GO:0006284; GO:0006289; GO:0008270; GO:0008534"	"damaged DNA binding [GO:0003684]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]; nucleotide-excision repair [GO:0006289]"	"base-excision repair [GO:0006284]; nucleotide-excision repair [GO:0006289]"	"damaged DNA binding [GO:0003684]; oxidized purine nucleobase lesion DNA N-glycosylase activity [GO:0008534]; zinc ion binding [GO:0008270]"	""	""	"PF01149;PF06831;PF06827;"	"ENOG4105ERD;COG0266;"	"Bacteria"	""	"Tenericutes"	"cellular organisms, Bacteria, Terrabacteria group, Tenericutes, Mollicutes, Mycoplasmatales, Mycoplasmataceae, Mycoplasma, Mycoplasma mobile, Mycoplasma mobile (strain ATCC 43663 / 163K / NCTC 11711)"	"type:complete"	"len:133"	"TRINITY_DN45881_c2_g1_TRINITY_DN45881_c2_g1_i2_g.20559_m.20559:954-556(-)"	"gi"	291235927	"ref"	"XP_002737895.1"	"PREDICTED: uncharacterized protein LOC100370268 [Saccoglossus kowalevskii]"	32.7	520	312	13	4	1536	1	491	1.5e-62	249.2
